CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEQUENCE,PREEVENT,CASEWGT,PSUSTRAT,VERSION
2400261,15,10,1-15-2024-010-04,4,1,1,8,69.9678441688079,1,9
2400244,15,7,1-15-2024-007-08,8,1,1,2,15.788345713656,1,9
2405244,15,202,1-15-2024-202-10,10,1,1,8,5154.62151206285,1,9
2400512,15,16,1-15-2024-016-03,3,1,1,2,20.3353299094226,1,9
2400670,15,23,1-15-2024-023-06,6,1,1,8,10.1571644211931,1,9
2403749,15,149,1-15-2024-149-03,3,1,1,2,17.1071163846097,1,9
2406311,15,245,1-15-2024-245-07,7,2,1,4,391.489937614284,1,9
2400515,15,19,1-15-2024-019-06,6,1,1,2,75.3280244914705,1,9
2401202,15,46,1-15-2024-046-03,3,1,1,2,13.5934492145627,1,9
2405493,15,210,1-15-2024-210-05,5,1,1,8,13.6400789963135,1,9
2401073,15,39,1-15-2024-039-04,4,1,1,2,62.5319177717728,1,9
2401837,15,71,1-15-2024-071-03,3,2,1,2,17.7674654785444,1,9
2404648,15,179,1-15-2024-179-04,4,1,1,8,95.4404304095237,1,9
2402521,15,99,1-15-2024-099-04,4,1,1,4,44.3900245469225,1,9
2403145,15,122,1-15-2024-122-04,4,1,1,8,32.2934989269981,1,9
2403514,15,139,1-15-2024-139-03,3,1,1,8,31.6293357429148,1,9
2403749,15,149,1-15-2024-149-03,3,1,2,6,17.1071163846097,1,9
2404249,15,169,1-15-2024-169-06,6,1,1,8,43.2690274876321,1,9
2405603,15,215,1-15-2024-215-02,2,1,1,8,6.58048922439299,1,9
2401730,15,68,1-15-2024-068-03,3,1,1,9,23.2219434054944,1,9
2403929,15,157,1-15-2024-157-06,6,1,1,8,74.7951998804278,1,9
2400935,15,33,1-15-2024-033-08,8,1,1,8,17.7527448056281,1,9
2401319,15,51,1-15-2024-051-04,4,1,1,4,66.8680943727573,1,9
2400413,15,15,1-15-2024-015-03,3,1,1,2,14.5436393843836,1,9
2403768,15,151,1-15-2024-151-03,3,1,1,2,17.1071163846097,1,9
2404873,15,188,1-15-2024-188-03,3,1,1,2,28.1538025775216,1,9
2400674,15,25,1-15-2024-025-04,4,1,1,8,12.0772640225884,1,9
2403831,15,153,1-15-2024-153-02,2,1,1,8,13.160978448786,1,9
2400917,15,29,1-15-2024-029-05,5,1,1,8,13.6400789963135,1,9
2405044,48,163,1-48-2024-163-03,3,1,2,7,74.7268694441639,12,9
2405044,48,163,1-48-2024-163-03,3,1,1,6,74.7268694441639,12,9
2405044,48,163,1-48-2024-163-03,3,1,3,8,74.7268694441639,12,9
2404921,48,160,1-48-2024-160-04,4,1,2,7,85.7677087053401,12,9
2404921,48,160,1-48-2024-160-04,4,1,1,6,85.7677087053401,12,9
2404921,48,160,1-48-2024-160-04,4,1,3,4,85.7677087053401,12,9
2400801,48,29,1-48-2024-029-04,4,1,1,4,145.557430364465,12,9
2406037,48,195,1-48-2024-195-06,6,1,2,9,224.310584656422,12,9
2406037,48,195,1-48-2024-195-06,6,1,1,8,224.310584656422,12,9
2406037,48,195,1-48-2024-195-06,6,1,3,2,224.310584656422,12,9
2400031,48,3,1-48-2024-003-03,3,1,1,4,54.9604072040948,12,9
2401503,48,51,1-48-2024-051-04,4,1,1,6,196.887261223323,12,9
2403306,48,107,1-48-2024-107-06,6,2,1,2,93.2394399188157,12,9
2400169,48,12,1-48-2024-012-08,8,1,6,4,118.756702552873,12,9
2400169,48,12,1-48-2024-012-08,8,1,7,8,118.756702552873,12,9
2404554,48,149,1-48-2024-149-09,9,1,1,9,69.6007046591066,12,9
2402035,48,69,1-48-2024-069-06,6,1,1,4,86.4307074675267,12,9
2401769,48,59,1-48-2024-059-03,3,1,1,6,54.9604072040948,12,9
2401105,48,41,1-48-2024-041-03,3,1,1,4,54.9604072040948,12,9
2403681,48,122,1-48-2024-122-06,6,1,1,4,94.3884388953899,12,9
2400169,48,12,1-48-2024-012-08,8,1,1,2,118.756702552873,12,9
2400169,48,12,1-48-2024-012-08,8,1,2,2,118.756702552873,12,9
2400169,48,12,1-48-2024-012-08,8,1,3,6,118.756702552873,12,9
2400169,48,12,1-48-2024-012-08,8,1,4,7,118.756702552873,12,9
2400169,48,12,1-48-2024-012-08,8,1,5,4,118.756702552873,12,9
2406148,48,199,1-48-2024-199-05,5,1,1,2,80.9035530796695,12,9
2403563,48,117,1-48-2024-117-06,6,1,1,2,86.4307074675267,12,9
2401236,48,43,1-48-2024-043-08,8,1,1,2,104.372049299083,12,9
2401236,48,43,1-48-2024-043-08,8,1,2,6,104.372049299083,12,9
2401772,48,62,1-48-2024-062-04,4,1,1,8,203.76092249854,12,9
2403681,48,122,1-48-2024-122-06,6,1,2,8,94.3884388953899,12,9
2403373,66,71,1-66-2024-071-06,6,1,3,4,175.05990703597,6,9
2403373,66,71,1-66-2024-071-06,6,1,4,8,175.05990703597,6,9
2402269,66,51,1-66-2024-051-05,5,1,1,6,116.980491892491,6,9
2404359,66,88,1-66-2024-088-09,9,1,1,8,97.5596917228585,6,9
2403866,66,78,1-66-2024-078-09,9,1,2,9,97.5596917228585,6,9
2403866,66,78,1-66-2024-078-09,9,1,1,8,97.5596917228585,6,9
2401596,66,37,1-66-2024-037-03,3,1,2,6,79.4686416678806,6,9
2403980,66,81,1-66-2024-081-NM2,22,1,1,99,110.074249285118,6,9
2402005,66,46,1-66-2024-046-09,9,1,1,8,97.5596917228585,6,9
2406333,66,125,1-66-2024-125-09,9,1,1,8,97.5596917228585,6,9
2403373,66,71,1-66-2024-071-06,6,1,2,7,175.05990703597,6,9
2403373,66,71,1-66-2024-071-06,6,1,1,6,175.05990703597,6,9
2402958,66,63,1-66-2024-063-08,8,1,1,2,134.761595455619,6,9
2402580,66,59,1-66-2024-059-06,6,1,1,8,204.29526374419,6,9
2400408,66,5,1-66-2024-005-07,7,1,1,8,133.367571576148,6,9
2403207,66,69,1-66-2024-069-08,8,1,2,6,136.694074174878,6,9
2403207,66,69,1-66-2024-069-08,8,1,1,2,136.694074174878,6,9
2401596,66,37,1-66-2024-037-03,3,1,1,2,79.4686416678806,6,9
2402777,66,60,1-66-2024-060-07,7,1,1,2,133.367571576148,6,9
2400805,66,14,1-66-2024-014-10,10,1,1,2,727.168496132888,6,9
2400805,66,14,1-66-2024-014-10,10,1,2,6,727.168496132888,6,9
2401695,66,38,1-66-2024-038-10,10,1,1,2,242.389498710963,6,9
2401695,66,38,1-66-2024-038-10,10,1,2,3,242.389498710963,6,9
2401695,66,38,1-66-2024-038-10,10,1,3,8,242.389498710963,6,9
2401135,82,28,1-82-2024-028-04,4,2,1,6,204.821008822142,1,9
2403511,82,91,1-82-2024-091-04,4,1,1,6,308.3315387001,1,9
2403934,82,103,1-82-2024-103-05,5,1,1,6,23.9814262485552,1,9
2403625,82,93,1-82-2024-093-06,6,1,1,8,333.226313807327,1,9
2403508,82,88,1-82-2024-088-07,7,1,1,8,1072.05307048859,1,9
2403011,82,74,1-82-2024-074-03,3,1,1,2,147.436886414065,1,9
2404740,82,127,1-82-2024-127-05,5,1,1,8,23.9814262485552,1,9
2404986,82,139,1-82-2024-139-03,3,1,1,8,95.2724395487845,1,9
2400023,82,2,1-82-2024-002-03,3,1,1,6,28.1106156827631,1,9
2400023,82,2,1-82-2024-002-03,3,1,2,98,28.1106156827631,1,9
2403674,67,20,1-67-2024-020-03,3,1,1,2,161.657285832194,7,9
2403674,67,20,1-67-2024-020-03,3,1,2,6,161.657285832194,7,9
2403190,67,13,1-67-2024-013-06,6,1,1,2,1631.38147749848,7,9
2405637,60,93,1-60-2024-093-01,1,1,1,2,35.3078303623944,8,9
2405468,60,89,1-60-2024-089-03,3,1,2,6,208.696614573817,8,9
2405468,60,89,1-60-2024-089-03,3,1,1,2,208.696614573817,8,9
2400716,60,10,1-60-2024-010-03,3,2,1,4,127.604666833159,8,9
2405198,60,80,1-60-2024-080-08,8,2,1,3,162.066765738975,8,9
2403355,60,38,1-60-2024-038-06,6,1,1,4,504.487771668491,8,9
2403996,60,55,1-60-2024-055-03,3,2,1,2,252.351417933937,8,9
2400346,60,7,1-60-2024-007-03,3,1,1,98,345.48704437529,8,9
2405318,60,83,1-60-2024-083-06,6,2,1,3,720.125210239522,8,9
2401408,60,15,1-60-2024-015-03,3,1,1,6,394.462238361686,8,9
2405367,60,85,1-60-2024-085-06,6,1,1,8,720.125210239522,8,9
2403600,60,44,1-60-2024-044-03,3,1,1,4,358.218119754571,8,9
2404456,60,67,1-60-2024-067-05,5,2,1,2,50.4726752605262,8,9
2400503,60,8,1-60-2024-008-03,3,1,1,4,298.61564899349,8,9
2406168,60,106,1-60-2024-106-04,4,1,1,2,858.524591319073,8,9
2402127,60,22,1-60-2024-022-04,4,1,1,8,1425.1124132527,8,9
2401018,60,12,1-60-2024-012-04,4,1,1,6,1122.95553268025,8,9
2405100,60,78,1-60-2024-078-03,3,2,1,2,321.683073030639,8,9
2405924,69,152,1-69-2024-152-02,2,1,1,8,7.30201599951961,8,9
2400791,69,14,1-69-2024-014-02,2,1,1,8,9.2899222432138,8,9
2400119,69,4,1-69-2024-004-05,5,1,1,2,22.4152869997207,8,9
2403410,69,72,1-69-2024-072-07,7,1,1,8,400.747856145953,8,9
2401787,69,32,1-69-2024-032-08,8,1,1,4,168.132556552678,8,9
2401787,69,32,1-69-2024-032-08,8,1,2,8,168.132556552678,8,9
2400287,81,9,1-81-2024-009-06,6,1,1,6,1021.97406520686,8,9
2405136,81,132,1-81-2024-132-04,4,1,1,2,3153.33434013987,8,9
2401867,81,36,1-81-2024-036-02,2,1,1,6,19.0849903848337,8,9
2400152,81,7,1-81-2024-007-02,2,4,1,4,23.5191438097523,8,9
2401346,81,27,1-81-2024-027-02,2,2,1,2,30.8995068274556,8,9
2401346,81,27,1-81-2024-027-02,2,2,2,2,30.8995068274556,8,9
2404657,81,116,1-81-2024-116-04,4,1,1,2,2591.11625553024,8,9
2402287,81,45,1-81-2024-045-06,6,2,1,2,3485.90739032766,8,9
2401225,81,26,1-81-2024-026-08,8,2,1,2,311.568158784373,8,9
2404528,81,110,1-81-2024-110-06,6,3,1,2,698.232216368687,8,9
2405015,81,128,1-81-2024-128-07,7,2,1,4,11794.2038037789,8,9
2402052,81,43,1-81-2024-043-04,4,1,1,8,1903.54654592811,8,9
2403415,81,79,1-81-2024-079-02,2,1,1,2,19.0849903848337,8,9
2404657,81,116,1-81-2024-116-04,4,1,2,6,2591.11625553024,8,9
2406121,81,160,1-81-2024-160-02,2,1,1,2,46.0552869114928,8,9
2405872,81,154,1-81-2024-154-01,1,1,1,4,37.5482771746596,8,9
2403288,81,76,1-81-2024-076-08,8,1,1,2,465.60520980179,8,9
2404891,81,122,1-81-2024-122-05,5,1,1,8,233.039908985717,8,9
2400546,81,15,1-81-2024-015-09,9,1,1,8,10746.2349441596,8,9
2405870,81,152,1-81-2024-152-NM1,21,1,1,2,20.2135532866767,8,9
2401346,81,27,1-81-2024-027-02,2,2,3,2,30.8995068274556,8,9
2404530,81,112,1-81-2024-112-06,6,1,1,4,698.232216368687,8,9
2400963,81,22,1-81-2024-022-09,9,1,1,8,4796.11655826995,8,9
2403771,81,90,1-81-2024-090-02,2,1,1,2,26.3649807190026,8,9
2403771,81,90,1-81-2024-090-02,2,1,2,6,26.3649807190026,8,9
2401719,81,33,1-81-2024-033-02,2,1,1,4,30.1720920470308,8,9
2403739,79,79,1-79-2024-079-10,10,1,1,8,174.035213758045,8,9
2403593,79,76,1-79-2024-076-08,8,1,1,8,92.1966269262267,8,9
2405926,79,116,1-79-2024-116-03,3,1,2,6,366.612456785011,8,9
2405926,79,116,1-79-2024-116-03,3,1,1,2,366.612456785011,8,9
2404220,79,86,1-79-2024-086-01,1,1,1,2,107.802444352875,8,9
2402949,79,63,1-79-2024-063-10,10,1,1,6,174.035213758045,8,9
2400999,79,23,1-79-2024-023-09,9,1,1,8,1745.97381842404,8,9
2402439,79,53,1-79-2024-053-09,9,1,1,8,117.957752270952,8,9
2402439,79,53,1-79-2024-053-09,9,1,2,7,117.957752270952,8,9
2402439,79,53,1-79-2024-053-09,9,1,3,2,117.957752270952,8,9
2402439,79,53,1-79-2024-053-09,9,1,4,6,117.957752270952,8,9
2403738,79,78,1-79-2024-078-09,9,1,2,6,117.957752270952,8,9
2403738,79,78,1-79-2024-078-09,9,1,1,2,117.957752270952,8,9
2404485,79,89,1-79-2024-089-07,7,1,1,8,127.333087924962,8,9
2404485,79,89,1-79-2024-089-07,7,1,2,9,127.333087924962,8,9
2404485,79,89,1-79-2024-089-07,7,1,4,6,127.333087924962,8,9
2404485,79,89,1-79-2024-089-07,7,1,3,2,127.333087924962,8,9
2403452,79,74,1-79-2024-074-09,9,1,2,6,471.250345043091,8,9
2403452,79,74,1-79-2024-074-09,9,1,1,2,471.250345043091,8,9
2401244,79,27,1-79-2024-027-03,3,1,1,2,104.756877618907,8,9
2405927,79,117,1-79-2024-117-02,2,1,1,2,117.307037635243,8,9
2401777,79,36,1-79-2024-036-05,5,1,1,8,121.577378642075,8,9
2402064,79,42,1-79-2024-042-09,9,1,1,2,117.957752270952,8,9
2402670,48,87,1-48-2024-087-03,3,1,1,4,54.9604072040948,12,9
2402670,48,87,1-48-2024-087-03,3,1,2,8,54.9604072040948,12,9
2402604,48,85,1-48-2024-085-07,7,1,1,5,381.022517786952,12,9
2402604,48,85,1-48-2024-085-07,7,1,2,8,381.022517786952,12,9
2400984,48,35,1-48-2024-035-04,4,1,1,6,179.536136506328,12,9
2406148,48,199,1-48-2024-199-05,5,1,2,6,80.9035530796695,12,9
2400981,48,32,1-48-2024-032-08,8,1,1,8,96.1411607504999,12,9
2400726,48,27,1-48-2024-027-07,7,1,1,6,569.085745084138,12,9
2401502,48,50,1-48-2024-050-02,2,1,1,2,74.210049573419,12,9
2403497,48,114,1-48-2024-114-09,9,1,1,8,208.459494474778,12,9
2404791,48,154,1-48-2024-154-09,9,1,2,8,94.8892869895368,12,9
2404791,48,154,1-48-2024-154-09,9,1,1,4,94.8892869895368,12,9
2403496,48,113,1-48-2024-113-03,3,1,3,4,54.9604072040948,12,9
2403496,48,113,1-48-2024-113-03,3,1,4,8,54.9604072040948,12,9
2404684,48,151,1-48-2024-151-09,9,1,1,8,1175.94355118661,12,9
2400107,48,8,1-48-2024-008-07,7,1,1,6,563.199589112615,12,9
2400400,48,17,1-48-2024-017-09,9,1,1,8,101.415372752228,12,9
2400440,48,18,1-48-2024-018-08,8,1,1,8,96.1411607504999,12,9
2405045,48,164,1-48-2024-164-06,6,1,1,6,377.586236118,12,9
2405145,48,166,1-48-2024-166-10,10,1,1,8,234.818157575356,12,9
2402944,48,97,1-48-2024-097-09,9,1,1,8,72.1214052849462,12,9
2401238,48,45,1-48-2024-045-02,2,1,1,8,74.210049573419,12,9
2403496,48,113,1-48-2024-113-03,3,1,2,7,54.9604072040948,12,9
2403496,48,113,1-48-2024-113-03,3,1,1,6,54.9604072040948,12,9
2403668,48,119,1-48-2024-119-04,4,1,1,8,107.826502919194,12,9
2401361,48,48,1-48-2024-048-04,4,1,1,8,165.134842134162,12,9
2403562,48,116,1-48-2024-116-08,8,1,1,6,96.1411607504999,12,9
2404060,48,129,1-48-2024-129-05,5,1,1,6,80.9035530796695,12,9
2405291,48,172,1-48-2024-172-06,6,1,1,6,86.4307074675267,12,9
2402672,48,89,1-48-2024-089-03,3,1,1,4,54.9604072040948,12,9
2405147,48,168,1-48-2024-168-10,10,1,1,6,234.818157575356,12,9
2405147,48,168,1-48-2024-168-10,10,1,3,4,234.818157575356,12,9
2405147,48,168,1-48-2024-168-10,10,1,4,8,234.818157575356,12,9
2400593,48,24,1-48-2024-024-09,9,1,1,2,283.62368724658,12,9
2400593,48,24,1-48-2024-024-09,9,1,2,6,283.62368724658,12,9
2400029,48,1,1-48-2024-001-06,6,1,1,8,177.148845745167,12,9
2404921,48,160,1-48-2024-160-04,4,1,4,8,85.7677087053401,12,9
2404921,48,160,1-48-2024-160-04,4,1,5,7,85.7677087053401,12,9
2405528,48,180,1-48-2024-180-01,1,1,1,2,73.4941053746274,12,9
2405528,48,180,1-48-2024-180-01,1,2,1,2,73.4941053746274,12,9
2402299,48,74,1-48-2024-074-09,9,1,1,6,69.6007046591066,12,9
2405147,48,168,1-48-2024-168-10,10,1,2,7,234.818157575356,12,9
2404496,29,64,1-29-2024-064-05,5,1,1,8,613.711179069766,2,9
2404252,29,57,1-29-2024-057-09,9,1,1,4,656.152415293416,2,9
2404999,29,79,1-29-2024-079-04,4,1,1,2,163.218801757203,2,9
2404376,29,62,1-29-2024-062-06,6,1,1,2,2394.13090174597,2,9
2400158,73,6,1-73-2024-006-06,6,1,1,2,61.3505113045855,3,9
2400158,73,6,1-73-2024-006-06,6,1,2,6,61.3505113045855,3,9
2404549,73,120,1-73-2024-120-09,9,1,2,6,71.1373514066558,3,9
2404549,73,120,1-73-2024-120-09,9,1,1,2,71.1373514066558,3,9
2400473,73,14,1-73-2024-014-04,4,1,1,2,151.097341902945,3,9
2404065,73,114,1-73-2024-114-02,2,1,1,8,31.8497733664116,3,9
2406197,73,154,1-73-2024-154-03,3,1,2,6,49.7668221990478,3,9
2406197,73,154,1-73-2024-154-03,3,1,1,2,49.7668221990478,3,9
2404159,73,115,1-73-2024-115-06,6,1,2,6,278.168320342502,3,9
2404159,73,115,1-73-2024-115-06,6,1,1,2,278.168320342502,3,9
2404302,73,116,1-73-2024-116-05,5,1,1,2,34.7225186472303,3,9
2400066,73,2,1-73-2024-002-09,9,1,1,8,33.1279885103634,3,9
