CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTEGRITY,CASEWGT,PSUSTRAT,VERSION
2400176,82,6,1-82-2024-006-03,3,1,0,62.4070790931474,1,9
2405217,28,163,1-28-2024-163-01,1,1,6,36.6185653494975,3,9
2404676,62,136,1-62-2024-136-04,4,1,0,3101.50103568671,7,9
2404086,69,93,1-69-2024-093-07,7,1,0,465.269037606198,8,9
2400840,62,23,1-62-2024-023-02,2,2,0,27.4104501869369,7,9
2406127,77,197,1-77-2024-197-03,3,1,0,193.93919154216,9,9
2406078,28,185,1-28-2024-185-04,4,1,0,59.0675513570751,3,9
2403153,73,91,1-73-2024-091-04,4,1,0,63.6025610468281,3,9
2403651,81,89,1-81-2024-089-07,7,2,0,3786.99425238413,8,9
2403900,14,69,1-14-2024-069-01,1,1,0,108.384761764453,8,9
2406307,26,137,1-26-2024-137-05,5,1,0,81.3263153382772,10,9
2406058,17,197,1-17-2024-197-04,4,1,0,108.610998596913,4,9
2406070,25,167,1-25-2024-167-03,3,1,0,83.1755492477527,2,9
2401991,22,57,1-22-2024-057-04,4,1,1,32.0683092145635,12,9
2401979,26,52,1-26-2024-052-06,6,1,0,383.903476267962,10,9
2401730,15,68,1-15-2024-068-03,3,2,0,23.2219434054944,1,9
2401742,77,59,1-77-2024-059-04,4,1,0,239.003429563678,9,9
2404647,31,98,1-31-2024-098-07,7,1,0,230.868935151332,6,9
2402726,14,44,1-14-2024-044-02,2,1,9,73.7387227230028,8,9
2402477,76,64,1-76-2024-064-04,4,1,0,139.059394351881,3,9
2400070,13,2,1-13-2024-002-01,1,1,1,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,1,6,148.493580370567,7,9
2400070,13,2,1-13-2024-002-01,1,2,0,148.493580370567,7,9
2400319,33,3,1-33-2024-003-07,7,2,0,340.191805857762,12,9
2400568,73,16,1-73-2024-016-06,6,1,0,37.0946854309253,3,9
2400568,73,16,1-73-2024-016-06,6,2,0,37.0946854309253,3,9
2405821,27,178,1-27-2024-178-03,3,1,0,11.8514312322575,3,9
2405821,27,178,1-27-2024-178-03,3,2,0,11.8514312322575,3,9
2404896,62,145,1-62-2024-145-03,3,1,0,233.006833497191,7,9
2404896,62,145,1-62-2024-145-03,3,2,0,233.006833497191,7,9
2403259,21,68,1-21-2024-068-03,3,1,1,317.13900450633,11,9
2403259,21,68,1-21-2024-068-03,3,1,5,317.13900450633,11,9
2403259,21,68,1-21-2024-068-03,3,1,6,317.13900450633,11,9
2405915,17,194,1-17-2024-194-07,7,1,0,562.973405099887,4,9
2400462,20,11,1-20-2024-011-05,5,1,0,19.9171728154044,11,9
2405417,79,102,1-79-2024-102-04,4,1,0,103.687310341295,8,9
2401587,22,48,1-22-2024-048-10,10,1,0,520.337693702736,12,9
2401636,48,55,1-48-2024-055-03,3,1,0,54.9604072040948,12,9
2401636,48,55,1-48-2024-055-03,3,2,0,54.9604072040948,12,9
2401089,57,22,1-57-2024-022-02,2,2,0,13.1815107490417,1,9
2401138,17,35,1-17-2024-035-07,7,1,0,1191.73874796029,4,9
2401138,17,35,1-17-2024-035-07,7,2,0,1191.73874796029,4,9
2405466,76,158,1-76-2024-158-09,9,1,0,82.5706054598967,3,9
2405288,54,116,1-54-2024-116-01,1,2,2,135.319434123776,9,9
2404767,81,119,1-81-2024-119-NM1,21,1,9,47.7030665360098,8,9
2402769,21,56,1-21-2024-056-NM1,21,1,1,32.5426329002838,11,9
2402289,81,47,1-81-2024-047-NM1,21,1,6,30.4851567966787,8,9
2402289,81,47,1-81-2024-047-NM1,21,1,7,30.4851567966787,8,9
2400564,48,20,1-48-2024-020-05,5,2,7,80.9035530796695,12,9
2400815,23,13,1-23-2024-013-NM1,21,1,9,75.3524398717664,5,9
2405870,81,152,1-81-2024-152-NM1,21,1,0,20.2135532866767,8,9
2400953,59,31,1-59-2024-031-01,1,1,7,53.4084683471652,6,9
2400564,48,20,1-48-2024-020-05,5,2,1,80.9035530796695,12,9
2400564,48,20,1-48-2024-020-05,5,2,2,80.9035530796695,12,9
